key,airport_name,carrier_name,reason,avg_delay,total_ct
5655,"Tucson, AZ: Tucson International",American Eagle Airlines Inc.,National Air Systems,33.33333333,0.03
5656,"Tucson, AZ: Tucson International",Delta Air Lines Inc.,Carrier,63.79582912,61.37
5657,"Tucson, AZ: Tucson International",Delta Air Lines Inc.,Late Aircraft,44.74132563,31.51
5658,"Tucson, AZ: Tucson International",Delta Air Lines Inc.,National Air Systems,42.25808412,22.93
5659,"Tucson, AZ: Tucson International",Delta Air Lines Inc.,Weather,52.84657508,8.19
5660,"Tucson, AZ: Tucson International",ExpressJet Airlines Inc.,Carrier,52.19669085,74.78
5661,"Tucson, AZ: Tucson International",ExpressJet Airlines Inc.,Late Aircraft,50.19148394,53.82
5662,"Tucson, AZ: Tucson International",ExpressJet Airlines Inc.,National Air Systems,42.33434417,100.62
5663,"Tucson, AZ: Tucson International",ExpressJet Airlines Inc.,Weather,79.41250388,3.79
5664,"Tucson, AZ: Tucson International",SkyWest Airlines Inc.,Carrier,57.07402431,449.4
5665,"Tucson, AZ: Tucson International",SkyWest Airlines Inc.,Late Aircraft,60.00456117,566.66
5666,"Tucson, AZ: Tucson International",SkyWest Airlines Inc.,National Air Systems,39.0910986,242.79
5667,"Tucson, AZ: Tucson International",SkyWest Airlines Inc.,Security,26.95437032,1.62
5668,"Tucson, AZ: Tucson International",SkyWest Airlines Inc.,Weather,119.3345206,7.54
5669,"Tucson, AZ: Tucson International",Southwest Airlines Co.,Carrier,43.27752853,457.77
5670,"Tucson, AZ: Tucson International",Southwest Airlines Co.,Late Aircraft,49.69789829,1011.1
5671,"Tucson, AZ: Tucson International",Southwest Airlines Co.,National Air Systems,38.18095082,126.06
5672,"Tucson, AZ: Tucson International",Southwest Airlines Co.,Security,21.05110337,1.03
5673,"Tucson, AZ: Tucson International",Southwest Airlines Co.,Weather,109.9311546,11.02
5674,"Tucson, AZ: Tucson International",US Airways Inc.,Carrier,20.36394558,2.47
5675,"Tucson, AZ: Tucson International",US Airways Inc.,National Air Systems,16.98113208,0.53
5676,"Tulsa, OK: Tulsa International",American Airlines Inc.,Carrier,52.44035575,354.17
5677,"Tulsa, OK: Tulsa International",American Airlines Inc.,Late Aircraft,74.24058004,353.09
5678,"Tulsa, OK: Tulsa International",American Airlines Inc.,National Air Systems,36.27634389,113.97
5679,"Tulsa, OK: Tulsa International",American Airlines Inc.,Security,23.07692308,0.65
5680,"Tulsa, OK: Tulsa International",American Airlines Inc.,Weather,86.50657579,45.09
5681,"Tulsa, OK: Tulsa International",American Eagle Airlines Inc.,Carrier,45.68431698,16.51
5682,"Tulsa, OK: Tulsa International",American Eagle Airlines Inc.,Late Aircraft,54.0219327,25.9
5683,"Tulsa, OK: Tulsa International",American Eagle Airlines Inc.,National Air Systems,45.62647117,39.57
5684,"Tulsa, OK: Tulsa International",American Eagle Airlines Inc.,Weather,57.08240606,9.01
5685,"Tulsa, OK: Tulsa International",Delta Air Lines Inc.,Carrier,64.6049684,29.5
5686,"Tulsa, OK: Tulsa International",Delta Air Lines Inc.,Late Aircraft,41.18728571,20.96
5687,"Tulsa, OK: Tulsa International",Delta Air Lines Inc.,National Air Systems,44.00785735,13.67
5688,"Tulsa, OK: Tulsa International",Delta Air Lines Inc.,Weather,37.80013877,5.88
5689,"Tulsa, OK: Tulsa International",Envoy Air,Carrier,43.15941639,77.32
5690,"Tulsa, OK: Tulsa International",Envoy Air,Late Aircraft,49.73703316,55.16
5691,"Tulsa, OK: Tulsa International",Envoy Air,National Air Systems,44.4053747,99.83
5692,"Tulsa, OK: Tulsa International",Envoy Air,Weather,72.67653,19.69
5693,"Tulsa, OK: Tulsa International",ExpressJet Airlines Inc.,Carrier,66.62349464,584.3
5694,"Tulsa, OK: Tulsa International",ExpressJet Airlines Inc.,Late Aircraft,64.27074886,505.01
5695,"Tulsa, OK: Tulsa International",ExpressJet Airlines Inc.,National Air Systems,45.16652231,448.68
5696,"Tulsa, OK: Tulsa International",ExpressJet Airlines Inc.,Security,36.98630137,0.73
5697,"Tulsa, OK: Tulsa International",ExpressJet Airlines Inc.,Weather,83.55086943,24.28
5698,"Tulsa, OK: Tulsa International",SkyWest Airlines Inc.,Carrier,54.30573119,125.23
5699,"Tulsa, OK: Tulsa International",SkyWest Airlines Inc.,Late Aircraft,60.20199418,177.38
5700,"Tulsa, OK: Tulsa International",SkyWest Airlines Inc.,National Air Systems,36.03045618,120.97
5701,"Tulsa, OK: Tulsa International",SkyWest Airlines Inc.,Weather,94.74952163,8.41
5702,"Tulsa, OK: Tulsa International",Southwest Airlines Co.,Carrier,45.15333395,608.78
5703,"Tulsa, OK: Tulsa International",Southwest Airlines Co.,Late Aircraft,48.99218047,885.48
5704,"Tulsa, OK: Tulsa International",Southwest Airlines Co.,National Air Systems,36.84309511,131.76
5705,"Tulsa, OK: Tulsa International",Southwest Airlines Co.,Security,34.47828816,1.46
5706,"Tulsa, OK: Tulsa International",Southwest Airlines Co.,Weather,63.51153325,19.53
5707,"Tulsa, OK: Tulsa International",United Air Lines Inc.,Carrier,133.3333333,1.65
5708,"Tulsa, OK: Tulsa International",United Air Lines Inc.,Late Aircraft,126.7015707,1.91
5709,"Tulsa, OK: Tulsa International",United Air Lines Inc.,National Air Systems,62.22222222,0.45
5710,"Twin Falls, ID: Joslin Field - Magic Valley Regional",SkyWest Airlines Inc.,Carrier,45.5881989,46.97
5711,"Twin Falls, ID: Joslin Field - Magic Valley Regional",SkyWest Airlines Inc.,Late Aircraft,48.49737133,23.41
5712,"Twin Falls, ID: Joslin Field - Magic Valley Regional",SkyWest Airlines Inc.,National Air Systems,28.01116657,39.94
5713,"Twin Falls, ID: Joslin Field - Magic Valley Regional",SkyWest Airlines Inc.,Weather,66.84636119,3.71
5714,"Tyler, TX: Tyler Pounds Regional",American Eagle Airlines Inc.,Carrier,41.66097672,31.61
5715,"Tyler, TX: Tyler Pounds Regional",American Eagle Airlines Inc.,Late Aircraft,39.94974779,32.18
5716,"Tyler, TX: Tyler Pounds Regional",American Eagle Airlines Inc.,National Air Systems,36.30715059,16.76
5717,"Tyler, TX: Tyler Pounds Regional",American Eagle Airlines Inc.,Weather,57.18157182,5.45
5718,"Tyler, TX: Tyler Pounds Regional",Envoy Air,Carrier,43.00254678,74.1
5719,"Tyler, TX: Tyler Pounds Regional",Envoy Air,Late Aircraft,38.58609897,52.73
5720,"Tyler, TX: Tyler Pounds Regional",Envoy Air,National Air Systems,34.27997368,38.58
5721,"Tyler, TX: Tyler Pounds Regional",Envoy Air,Security,42.10526316,0.19
5722,"Tyler, TX: Tyler Pounds Regional",Envoy Air,Weather,59.45325363,11.41
5723,"Tyler, TX: Tyler Pounds Regional",ExpressJet Airlines Inc.,Carrier,65.39474313,74.17
5724,"Tyler, TX: Tyler Pounds Regional",ExpressJet Airlines Inc.,Late Aircraft,61.02570379,163.97
5725,"Tyler, TX: Tyler Pounds Regional",ExpressJet Airlines Inc.,National Air Systems,52.01942105,41.98
5726,"Tyler, TX: Tyler Pounds Regional",ExpressJet Airlines Inc.,Weather,145.2111791,2.92
5727,"Valdosta, GA: Valdosta Regional",ExpressJet Airlines Inc.,Carrier,53.3409352,84.49
5728,"Valdosta, GA: Valdosta Regional",ExpressJet Airlines Inc.,Late Aircraft,57.31957507,75.93
5729,"Valdosta, GA: Valdosta Regional",ExpressJet Airlines Inc.,National Air Systems,41.8759917,31.12
5730,"Valdosta, GA: Valdosta Regional",ExpressJet Airlines Inc.,Weather,36.57332791,3.41
5731,"Valparaiso, FL: Northwest Florida Regional",American Eagle Airlines Inc.,Carrier,33.42857143,12.06
5732,"Valparaiso, FL: Northwest Florida Regional",American Eagle Airlines Inc.,Late Aircraft,44.77118423,10.61
5733,"Valparaiso, FL: Northwest Florida Regional",American Eagle Airlines Inc.,National Air Systems,33.8836754,10.9
5734,"Valparaiso, FL: Northwest Florida Regional",American Eagle Airlines Inc.,Weather,97.2739677,4.43
5735,"Valparaiso, FL: Northwest Florida Regional",Delta Air Lines Inc.,Carrier,54.59880434,127.06
5736,"Valparaiso, FL: Northwest Florida Regional",Delta Air Lines Inc.,Late Aircraft,52.19253924,73.87
5737,"Valparaiso, FL: Northwest Florida Regional",Delta Air Lines Inc.,National Air Systems,33.66915691,65.67
5738,"Valparaiso, FL: Northwest Florida Regional",Delta Air Lines Inc.,Weather,197.8889343,23.39
5739,"Valparaiso, FL: Northwest Florida Regional",Envoy Air,Carrier,49.45437684,102.62
5740,"Valparaiso, FL: Northwest Florida Regional",Envoy Air,Late Aircraft,47.63544603,88.34
5741,"Valparaiso, FL: Northwest Florida Regional",Envoy Air,National Air Systems,35.32651442,63.61
5742,"Valparaiso, FL: Northwest Florida Regional",Envoy Air,Security,23,1
5743,"Valparaiso, FL: Northwest Florida Regional",Envoy Air,Weather,68.2817073,25.43
5744,"Valparaiso, FL: Northwest Florida Regional",ExpressJet Airlines Inc.,Carrier,69.07857129,147.31
5745,"Valparaiso, FL: Northwest Florida Regional",ExpressJet Airlines Inc.,Late Aircraft,69.23189698,164.19
5746,"Valparaiso, FL: Northwest Florida Regional",ExpressJet Airlines Inc.,National Air Systems,45.88523807,89.18
5747,"Valparaiso, FL: Northwest Florida Regional",ExpressJet Airlines Inc.,Weather,94.52373995,6.29
5748,"Vernal, UT: Vernal Regional",SkyWest Airlines Inc.,Carrier,56.8541059,16.63
5749,"Vernal, UT: Vernal Regional",SkyWest Airlines Inc.,Late Aircraft,25,0.04
5750,"Vernal, UT: Vernal Regional",SkyWest Airlines Inc.,National Air Systems,41.65436903,7.33
5751,"Waco, TX: Waco Regional",American Eagle Airlines Inc.,Carrier,43.62960365,23.03
5752,"Waco, TX: Waco Regional",American Eagle Airlines Inc.,Late Aircraft,44.27220708,29.52
5753,"Waco, TX: Waco Regional",American Eagle Airlines Inc.,National Air Systems,40.60910812,20.97
5754,"Waco, TX: Waco Regional",American Eagle Airlines Inc.,Weather,52.55146222,5.48
5755,"Waco, TX: Waco Regional",Envoy Air,Carrier,45.14558022,117.88
5756,"Waco, TX: Waco Regional",Envoy Air,Late Aircraft,46.17221214,112.76
5757,"Waco, TX: Waco Regional",Envoy Air,National Air Systems,32.46238989,53.5
5758,"Waco, TX: Waco Regional",Envoy Air,Security,27.27272727,0.33
5759,"Waco, TX: Waco Regional",Envoy Air,Weather,66.77573956,20.53
5760,"Waco, TX: Waco Regional",ExpressJet Airlines Inc.,Carrier,59.19401239,12.51
5761,"Waco, TX: Waco Regional",ExpressJet Airlines Inc.,Late Aircraft,68.44404861,27.28
5762,"Waco, TX: Waco Regional",ExpressJet Airlines Inc.,National Air Systems,64.9098512,1.2
5763,"Washington, DC: Ronald Reagan Washington National",AirTran Airways Corporation,Carrier,40.64507685,85.13
5764,"Washington, DC: Ronald Reagan Washington National",AirTran Airways Corporation,Late Aircraft,56.05988239,131.26
5765,"Washington, DC: Ronald Reagan Washington National",AirTran Airways Corporation,National Air Systems,42.91977402,113.79
5766,"Washington, DC: Ronald Reagan Washington National",AirTran Airways Corporation,Weather,48.52063818,6.82
5767,"Washington, DC: Ronald Reagan Washington National",Alaska Airlines Inc.,Carrier,64.48703569,31.14
5768,"Washington, DC: Ronald Reagan Washington National",Alaska Airlines Inc.,Late Aircraft,44.39422418,27.71
5769,"Washington, DC: Ronald Reagan Washington National",Alaska Airlines Inc.,National Air Systems,39.08713046,135.5
5770,"Washington, DC: Ronald Reagan Washington National",Alaska Airlines Inc.,Security,42.85714286,0.14
5771,"Washington, DC: Ronald Reagan Washington National",Alaska Airlines Inc.,Weather,47.49086669,4.53
5772,"Washington, DC: Ronald Reagan Washington National",American Airlines Inc.,Carrier,50.28907591,642.28
5773,"Washington, DC: Ronald Reagan Washington National",American Airlines Inc.,Late Aircraft,57.89977545,671.31
5774,"Washington, DC: Ronald Reagan Washington National",American Airlines Inc.,National Air Systems,38.6218473,777.48
5775,"Washington, DC: Ronald Reagan Washington National",American Airlines Inc.,Security,54.51667252,1.84
5776,"Washington, DC: Ronald Reagan Washington National",American Airlines Inc.,Weather,58.8522957,112.09
5777,"Washington, DC: Ronald Reagan Washington National",American Eagle Airlines Inc.,Carrier,73.60575059,109.65
5778,"Washington, DC: Ronald Reagan Washington National",American Eagle Airlines Inc.,Late Aircraft,63.7346326,277.84
5779,"Washington, DC: Ronald Reagan Washington National",American Eagle Airlines Inc.,National Air Systems,47.85340802,143.94
5780,"Washington, DC: Ronald Reagan Washington National",American Eagle Airlines Inc.,Weather,90.73238622,24.57
5781,"Washington, DC: Ronald Reagan Washington National",Delta Air Lines Inc.,Carrier,49.68180043,616.42
5782,"Washington, DC: Ronald Reagan Washington National",Delta Air Lines Inc.,Late Aircraft,49.33627723,321.62
5783,"Washington, DC: Ronald Reagan Washington National",Delta Air Lines Inc.,National Air Systems,39.04234271,581.56
5784,"Washington, DC: Ronald Reagan Washington National",Delta Air Lines Inc.,Security,75,2
5785,"Washington, DC: Ronald Reagan Washington National",Delta Air Lines Inc.,Weather,63.79259912,72.41
5786,"Washington, DC: Ronald Reagan Washington National",Envoy Air,Carrier,56.28860615,135.1
5787,"Washington, DC: Ronald Reagan Washington National",Envoy Air,Late Aircraft,59.11345215,333.16
5788,"Washington, DC: Ronald Reagan Washington National",Envoy Air,National Air Systems,43.58328304,267.14
5789,"Washington, DC: Ronald Reagan Washington National",Envoy Air,Security,54.16666667,0.19
5790,"Washington, DC: Ronald Reagan Washington National",Envoy Air,Weather,60.72036886,14.41
5791,"Washington, DC: Ronald Reagan Washington National",ExpressJet Airlines Inc.,Carrier,60.41453694,185.05
5792,"Washington, DC: Ronald Reagan Washington National",ExpressJet Airlines Inc.,Late Aircraft,58.77898586,229.84
5793,"Washington, DC: Ronald Reagan Washington National",ExpressJet Airlines Inc.,National Air Systems,58.62458824,243.61
5794,"Washington, DC: Ronald Reagan Washington National",ExpressJet Airlines Inc.,Weather,142.6393047,9.51
5795,"Washington, DC: Ronald Reagan Washington National",Frontier Airlines Inc.,Carrier,73.24759204,48.03
5796,"Washington, DC: Ronald Reagan Washington National",Frontier Airlines Inc.,Late Aircraft,89.80278101,89.64
5797,"Washington, DC: Ronald Reagan Washington National",Frontier Airlines Inc.,National Air Systems,54.80949555,136.07
5798,"Washington, DC: Ronald Reagan Washington National",Frontier Airlines Inc.,Weather,61.36317372,5.25
5799,"Washington, DC: Ronald Reagan Washington National",JetBlue Airways,Carrier,55.49787441,487.52
5800,"Washington, DC: Ronald Reagan Washington National",JetBlue Airways,Late Aircraft,65.59322602,392.31
5801,"Washington, DC: Ronald Reagan Washington National",JetBlue Airways,National Air Systems,42.60435112,424.14
5802,"Washington, DC: Ronald Reagan Washington National",JetBlue Airways,Security,48.74337373,7.5
5803,"Washington, DC: Ronald Reagan Washington National",JetBlue Airways,Weather,89.18354935,30.55
5804,"Washington, DC: Ronald Reagan Washington National",SkyWest Airlines Inc.,Carrier,49.76938104,98.84
5805,"Washington, DC: Ronald Reagan Washington National",SkyWest Airlines Inc.,Late Aircraft,58.32835667,101.24
5806,"Washington, DC: Ronald Reagan Washington National",SkyWest Airlines Inc.,National Air Systems,40.46946909,84.67
5807,"Washington, DC: Ronald Reagan Washington National",SkyWest Airlines Inc.,Weather,59.18875339,4.27
5808,"Washington, DC: Ronald Reagan Washington National",Southwest Airlines Co.,Carrier,50.76309866,345.68
5809,"Washington, DC: Ronald Reagan Washington National",Southwest Airlines Co.,Late Aircraft,52.1404132,431.39
5810,"Washington, DC: Ronald Reagan Washington National",Southwest Airlines Co.,National Air Systems,41.64829538,186.12
5811,"Washington, DC: Ronald Reagan Washington National",Southwest Airlines Co.,Security,15.78947368,0.38
5812,"Washington, DC: Ronald Reagan Washington National",Southwest Airlines Co.,Weather,71.12005889,20.42
5813,"Washington, DC: Ronald Reagan Washington National",United Air Lines Inc.,Carrier,49.76107416,429.84
5814,"Washington, DC: Ronald Reagan Washington National",United Air Lines Inc.,Late Aircraft,71.683644,412.04
5815,"Washington, DC: Ronald Reagan Washington National",United Air Lines Inc.,National Air Systems,48.00460221,362.25
5816,"Washington, DC: Ronald Reagan Washington National",United Air Lines Inc.,Weather,62.89012173,45.87
5817,"Washington, DC: Ronald Reagan Washington National",US Airways Inc.,Carrier,49.66523956,754.78
5818,"Washington, DC: Ronald Reagan Washington National",US Airways Inc.,Late Aircraft,55.73589316,894.76
5819,"Washington, DC: Ronald Reagan Washington National",US Airways Inc.,National Air Systems,39.16375576,1346.23
5820,"Washington, DC: Ronald Reagan Washington National",US Airways Inc.,Security,44.96762094,7.87
5821,"Washington, DC: Ronald Reagan Washington National",US Airways Inc.,Weather,69.75900812,98.34
5822,"Washington, DC: Ronald Reagan Washington National",Virgin America,Carrier,48.84867093,15.78
5823,"Washington, DC: Ronald Reagan Washington National",Virgin America,Late Aircraft,62.23477593,8.26
5824,"Washington, DC: Ronald Reagan Washington National",Virgin America,National Air Systems,34.94557823,7.91
5825,"Washington, DC: Ronald Reagan Washington National",Virgin America,Weather,26.84144507,10.05
5826,"Washington, DC: Washington Dulles International",American Airlines Inc.,Carrier,53.3059322,205.51
5827,"Washington, DC: Washington Dulles International",American Airlines Inc.,Late Aircraft,59.55879148,202.39
5828,"Washington, DC: Washington Dulles International",American Airlines Inc.,National Air Systems,36.35737384,168.37
5829,"Washington, DC: Washington Dulles International",American Airlines Inc.,Security,43.9929078,2.04
5830,"Washington, DC: Washington Dulles International",American Airlines Inc.,Weather,67.48646147,16.7
5831,"Washington, DC: Washington Dulles International",Delta Air Lines Inc.,Carrier,45.09738322,165.89
5832,"Washington, DC: Washington Dulles International",Delta Air Lines Inc.,Late Aircraft,53.75124096,79.94
5833,"Washington, DC: Washington Dulles International",Delta Air Lines Inc.,National Air Systems,36.86519042,103.81
